 -1.421586 -0.149982  0.050268  0.572196
 -1.423870 -0.146868  0.053272  0.573116
 -1.425749 -0.143269  0.056649  0.574036
 -1.427228 -0.139198  0.060390  0.574956
 -1.428316 -0.134671  0.064475  0.575876
 -1.429025 -0.129713  0.068884  0.576796
 -1.429371 -0.124353  0.073589  0.577716
 -1.429372 -0.118626  0.078559  0.578636
 -1.429049 -0.112569  0.083760  0.579556
 -1.428427 -0.106227  0.089153  0.580476
 -1.427533 -0.099643  0.094698  0.581395
 -1.426393 -0.092868  0.100351  0.582315
 -1.425038 -0.085950  0.106071  0.583235
 -1.423499 -0.078941  0.111810  0.584155
 -1.421806 -0.071892  0.117527  0.585075
 -1.419991 -0.064853  0.123176  0.585995
 -1.418086 -0.057874  0.128716  0.586915
 -1.416120 -0.051003  0.134107  0.587835
 -1.414124 -0.044283  0.139310  0.588755
 -1.412127 -0.037757  0.144292  0.589675
 -1.410154 -0.031463  0.149021  0.590595
 -1.408231 -0.025434  0.153470  0.591515
 -1.406380 -0.019699  0.157616  0.592435
 -1.404622 -0.014282  0.161442  0.593355
 -1.402974 -0.009202  0.164933  0.594275
 -1.401452 -0.004473  0.168082  0.595194
 -1.400067 -0.000104  0.170884  0.596114
 -1.398829  0.003903  0.173340  0.597034
 -1.397745  0.007550  0.175456  0.597954
 -1.396818  0.010844  0.177242  0.598874
 -1.396051  0.013796  0.178713  0.599794
 -1.395441  0.016422  0.179885  0.600714
 -1.394986  0.018743  0.180781  0.601634
 -1.394679  0.020782  0.181426  0.602554
 -1.394514  0.022565  0.181846  0.603474
 -1.394480  0.024121  0.182070  0.604394
 -1.394567  0.025481  0.182129  0.605314
 -1.394763  0.026677  0.182055  0.606234
 -1.395057  0.027740  0.181880  0.607154
 -1.395434  0.028704  0.181635  0.608073
 -1.395881  0.029602  0.181351  0.608993
 -1.396385  0.030464  0.181060  0.609913
 -1.396933  0.031319  0.180788  0.610833
 -1.397513  0.032197  0.180564  0.611753
 -1.398113  0.033121  0.180412  0.612673
 -1.398722  0.034115  0.180352  0.613593
 -1.399330  0.035199  0.180404  0.614513
 -1.399930  0.036388  0.180584  0.615433
 -1.400514  0.037696  0.180903  0.616353
 -1.401078  0.039133  0.181371  0.617273
 -1.401616  0.040704  0.181995  0.618193
 -1.402128  0.042413  0.182775  0.619113
 -1.402612  0.044258  0.183713  0.620033
 -1.403069  0.046237  0.184805  0.620952
 -1.403501  0.048343  0.186046  0.621872
 -1.403910  0.050567  0.187426  0.622792
 -1.404301  0.052898  0.188936  0.623712
 -1.404678  0.055323  0.190564  0.624632
 -1.405048  0.057829  0.192297  0.625552
 -1.405416  0.060400  0.194121  0.626472
 -1.405788  0.063022  0.196022  0.627392
 -1.406171  0.065680  0.197986  0.628312
 -1.406570  0.068358  0.199998  0.629232
 -1.406991  0.071042  0.202047  0.630152
 -1.407438  0.073722  0.204119  0.631072
 -1.407915  0.076385  0.206204  0.631992
 -1.408424  0.079024  0.208295  0.632912
 -1.408968  0.081631  0.210384  0.633831
 -1.409546  0.084205  0.212467  0.634751
 -1.410156  0.086742  0.214541  0.635671
 -1.410796  0.089245  0.216608  0.636591
 -1.411461  0.091719  0.218670  0.637511
 -1.412145  0.094171  0.220732  0.638431
 -1.412841  0.096610  0.222801  0.639351
 -1.413538  0.099049  0.224887  0.640271
 -1.414226  0.101502  0.227001  0.641191
 -1.414895  0.103987  0.229156  0.642111
 -1.415530  0.106519  0.231365  0.643031
 -1.416118  0.109120  0.233643  0.643951
 -1.416645  0.111807  0.236005  0.644871
 -1.417097  0.114601  0.238467  0.645791
 -1.417458  0.117520  0.241041  0.646710
 -1.417713  0.120584  0.243743  0.647630
 -1.417850  0.123809  0.246583  0.648550
 -1.417853  0.127209  0.249573  0.649470
 -1.417712  0.130798  0.252718  0.650390
 -1.417414  0.134584  0.256024  0.651310
 -1.416951  0.138573  0.259493  0.652230
 -1.416314  0.142768  0.263123  0.653150
 -1.415499  0.147167  0.266908  0.654070
 -1.414500  0.151762  0.270839  0.654990
 -1.413318  0.156543  0.274902  0.655910
 -1.411954  0.161495  0.279078  0.656830
 -1.410411  0.166597  0.283347  0.657750
 -1.408695  0.171823  0.287682  0.658670
 -1.406816  0.177145  0.292053  0.659590
 -1.404785  0.182528  0.296427  0.660509
 -1.402615  0.187935  0.300766  0.661429
 -1.400323  0.193324  0.305032  0.662349
 -1.397925  0.198650  0.309183  0.663269
 -1.395441  0.203868  0.313174  0.664189
 -1.392893  0.208928  0.316960  0.665109
 -1.390303  0.213781  0.320496  0.666029
 -1.387692  0.218375  0.323737  0.666949
 -1.385086  0.222662  0.326637  0.667869
 -1.382506  0.226592  0.329152  0.668789
 -1.379976  0.230119  0.331243  0.669709
 -1.377519  0.233198  0.332871  0.670629
 -1.375156  0.235788  0.334001  0.671549
 -1.372907  0.237852  0.334604  0.672469
 -1.370788  0.239360  0.334653  0.673388
 -1.368818  0.240285  0.334130  0.674308
 -1.367008  0.240606  0.333022  0.675228
 -1.365369  0.240311  0.331320  0.676148
 -1.363908  0.239394  0.329024  0.677068
 -1.362630  0.237856  0.326142  0.677988
 -1.361535  0.235705  0.322688  0.678908
 -1.360620  0.232960  0.318682  0.679828
 -1.359880  0.229644  0.314154  0.680748
 -1.359303  0.225790  0.309140  0.681668
 -1.358877  0.221438  0.303683  0.682588
 -1.358583  0.216635  0.297832  0.683508
 -1.358402  0.211437  0.291643  0.684428
 -1.358309  0.205903  0.285176  0.685348
 -1.358278  0.200100  0.278499  0.686267
 -1.358280  0.194100  0.271682  0.687187
 -1.358284  0.187977  0.264798  0.688107
 -1.358256  0.181810  0.257924  0.689027
 -1.358161  0.175681  0.251139  0.689947
 -1.357964  0.169673  0.244520  0.690867
 -1.357629  0.163867  0.238147  0.691787
 -1.357120  0.158347  0.232096  0.692707
 -1.356400  0.153192  0.226442  0.693627
 -1.355436  0.148479  0.221256  0.694547
 -1.354194  0.144283  0.216606  0.695467
 -1.352643  0.140670  0.212553  0.696387
 -1.350755  0.137703  0.209152  0.697307
 -1.348504  0.135439  0.206453  0.698227
 -1.345868  0.133923  0.204495  0.699146
 -1.342829  0.133196  0.203311  0.700066
 -1.339373  0.133288  0.202926  0.700986
 -1.335488  0.134219  0.203352  0.701906
 -1.331171  0.136000  0.204595  0.702826
 -1.326420  0.138630  0.206650  0.703746
 -1.321240  0.142101  0.209501  0.704666
 -1.315639  0.146391  0.213123  0.705586
 -1.309631  0.151470  0.217483  0.706506
 -1.303235  0.157297  0.222537  0.707426
 -1.296474  0.163823  0.228232  0.708346
 -1.289374  0.170987  0.234508  0.709266
 -1.281968  0.178724  0.241298  0.710186
 -1.274289  0.186957  0.248526  0.711106
 -1.266376  0.195605  0.256112  0.712025
 -1.258270  0.204582  0.263972  0.712945
 -1.250015  0.213795  0.272015  0.713865
 -1.241654  0.223148  0.280150  0.714785
 -1.233234  0.232544  0.288283  0.715705
 -1.224804  0.241882  0.296321  0.716625
 -1.216409  0.251064  0.304170  0.717545
 -1.208097  0.259992  0.311737  0.718465
 -1.199915  0.268567  0.318933  0.719385
 -1.191907  0.276699  0.325674  0.720305
 -1.184117  0.284296  0.331877  0.721225
 -1.176585  0.291276  0.337468  0.722145
 -1.169350  0.297562  0.342378  0.723065
 -1.162447  0.303083  0.346547  0.723985
 -1.155908  0.307776  0.349920  0.724905
 -1.149759  0.311588  0.352452  0.725824
 -1.144027  0.314472  0.354109  0.726744
 -1.138729  0.316394  0.354863  0.727664
 -1.133882  0.317327  0.354699  0.728584
 -1.129497  0.317256  0.353607  0.729504
 -1.125581  0.316173  0.351593  0.730424
 -1.122134  0.314083  0.348667  0.731344
 -1.119156  0.311000  0.344852  0.732264
 -1.116640  0.306946  0.340179  0.733184
 -1.114574  0.301954  0.334688  0.734104
 -1.112945  0.296066  0.328427  0.735024
 -1.111734  0.289330  0.321451  0.735944
 -1.110919  0.281804  0.313824  0.736864
 -1.110475  0.273550  0.305614  0.737784
 -1.110375  0.264640  0.296897  0.738703
 -1.110589  0.255147  0.287749  0.739623
 -1.111085  0.245152  0.278256  0.740543
 -1.111828  0.234736  0.268501  0.741463
 -1.112784  0.223985  0.258572  0.742383
 -1.113918  0.212986  0.248557  0.743303
 -1.115193  0.201827  0.238544  0.744223
 -1.116572  0.190594  0.228620  0.745143
 -1.118020  0.179374  0.218870  0.746063
 -1.119503  0.168250  0.209376  0.746983
 -1.120985  0.157304  0.200217  0.747903
 -1.122434  0.146612  0.191468  0.748823
 -1.123819  0.136249  0.183198  0.749743
 -1.125112  0.126281  0.175470  0.750663
 -1.126286  0.116772  0.168342  0.751582
 -1.127316  0.107778  0.161866  0.752502
 -1.128180  0.099348  0.156084  0.753422
 -1.128861  0.091526  0.151034  0.754342
 -1.129341  0.084349  0.146746  0.755262
 -1.129607  0.077844  0.143239  0.756182
 -1.129649  0.072033  0.140530  0.757102
 -1.129458  0.066932  0.138624  0.758022
 -1.129032  0.062547  0.137521  0.758942
 -1.128366  0.058878  0.137213  0.759862
 -1.127461  0.055920  0.137684  0.760782
 -1.126321  0.053660  0.138915  0.761702
 -1.124951  0.052078  0.140878  0.762622
 -1.123357  0.051152  0.143539  0.763542
 -1.121549  0.050850  0.146862  0.764461
 -1.119538  0.051140  0.150804  0.765381
 -1.117336  0.051982  0.155318  0.766301
 -1.114956  0.053335  0.160355  0.767221
 -1.112414  0.055153  0.165863  0.768141
 -1.109724  0.057390  0.171786  0.769061
 -1.106902  0.059995  0.178069  0.769981
 -1.103966  0.062918  0.184654  0.770901
 -1.100931  0.066106  0.191484  0.771821
 -1.097816  0.069507  0.198499  0.772741
 -1.094635  0.073068  0.205643  0.773661
 -1.091407  0.076737  0.212860  0.774581
 -1.088146  0.080462  0.220093  0.775501
 -1.084870  0.084193  0.227290  0.776421
 -1.081592  0.087880  0.234398  0.777340
 -1.078329  0.091476  0.241368  0.778260
 -1.075093  0.094935  0.248154  0.779180
 -1.071898  0.098213  0.254711  0.780100
 -1.068757  0.101270  0.260998  0.781020
 -1.065682  0.104065  0.266976  0.781940
 -1.062683  0.106562  0.272611  0.782860
 -1.059773  0.108726  0.277871  0.783780
 -1.056960  0.110527  0.282725  0.784700
 -1.054254  0.111934  0.287150  0.785620
 -1.051664  0.112920  0.291121  0.786540
 -1.049198  0.113463  0.294620  0.787460
 -1.046863  0.113539  0.297630  0.788380
 -1.044667  0.113131  0.300139  0.789300
 -1.042615  0.112220  0.302134  0.790220
 -1.040714  0.110793  0.303609  0.791139
 -1.038969  0.108839  0.304559  0.792059
 -1.037386  0.106347  0.304982  0.792979
 -1.035967  0.103312  0.304879  0.793899
 -1.034718  0.099728  0.304253  0.794819
 -1.033640  0.095594  0.303109  0.795739
 -1.032737  0.090910  0.301457  0.796659
 -1.032009  0.085680  0.299306  0.797579
 -1.031458  0.079910  0.296671  0.798499
 -1.031083  0.073607  0.293567  0.799419
 -1.030883  0.066784  0.290012  0.800339
 -1.030856  0.059454  0.286026  0.801259
 -1.030997  0.051634  0.281633  0.802179
 -1.031304  0.043343  0.276857  0.803099
 -1.031768  0.034604  0.271725  0.804018
 -1.032384  0.025442  0.266267  0.804938
 -1.033141  0.015887  0.260514  0.805858
 -1.034030  0.005968  0.254500  0.806778
 -1.035039 -0.004280  0.248260  0.807698
 -1.036154 -0.014820  0.241832  0.808618
 -1.037359 -0.025613  0.235255  0.809538
 -1.038639 -0.036616  0.228569  0.810458
 -1.039974 -0.047786  0.221816  0.811378
 -1.041346 -0.059074  0.215038  0.812298
 -1.042733 -0.070434  0.208281  0.813218
 -1.044113 -0.081814  0.201588  0.814138
 -1.045463 -0.093163  0.195004  0.815058
 -1.046758 -0.104429  0.188574  0.815978
 -1.047972 -0.115558  0.182343  0.816897
 -1.049081 -0.126498  0.176353  0.817817
 -1.050057 -0.137195  0.170649  0.818737
 -1.050876 -0.147598  0.165271  0.819657
 -1.051510 -0.157656  0.160258  0.820577
 -1.051935 -0.167320  0.155647  0.821497
 -1.052125 -0.176544  0.151474  0.822417
 -1.052056 -0.185284  0.147768  0.823337
 -1.051707 -0.193501  0.144559  0.824257
 -1.051056 -0.201157  0.141869  0.825177
 -1.050085 -0.208223  0.139718  0.826097
 -1.048775 -0.214670  0.138122  0.827017
 -1.047114 -0.220478  0.137091  0.827937
 -1.045089 -0.225631  0.136630  0.828857
 -1.042692 -0.230119  0.136738  0.829776
 -1.039915 -0.233939  0.137411  0.830696
 -1.036758 -0.237094  0.138638  0.831616
 -1.033219 -0.239594  0.140401  0.832536
 -1.029304 -0.241455  0.142679  0.833456
 -1.025020 -0.242701  0.145444  0.834376
 -1.020376 -0.243361  0.148663  0.835296
 -1.015388 -0.243471  0.152298  0.836216
 -1.010073 -0.243074  0.156307  0.837136
 -1.004450 -0.242217  0.160643  0.838056
 -0.998543 -0.240954  0.165253  0.838976
 -0.992378 -0.239344  0.170085  0.839896
 -0.985983 -0.237448  0.175079  0.840816
 -0.979388 -0.235332  0.180176  0.841736
 -0.972626 -0.233067  0.185313  0.842655
 -0.965729 -0.230724  0.190427  0.843575
 -0.958733 -0.228374  0.195455  0.844495
 -0.951673 -0.226093  0.200331  0.845415
 -0.944584 -0.223954  0.204993  0.846335
 -0.937500 -0.222029  0.209380  0.847255
 -0.930458 -0.220389  0.213431  0.848175
 -0.923490 -0.219103  0.217089  0.849095
 -0.916628 -0.218235  0.220303  0.850015
 -0.909903 -0.217847  0.223021  0.850935
 -0.903342 -0.217994  0.225200  0.851855
 -0.896972 -0.218726  0.226801  0.852775
 -0.890815 -0.220088  0.227788  0.853695
 -0.884891 -0.222119  0.228135  0.854615
 -0.879216 -0.224847  0.227820  0.855535
 -0.873801 -0.228296  0.226828  0.856454
 -0.868657 -0.232482  0.225152  0.857374
 -0.863789 -0.237410  0.222790  0.858294
 -0.859196 -0.243081  0.219750  0.859214
 -0.854876 -0.249484  0.216044  0.860134
 -0.850822 -0.256601  0.211692  0.861054
 -0.847022 -0.264407  0.206722  0.861974
 -0.843462 -0.272868  0.201168  0.862894
 -0.840124 -0.281943  0.195068  0.863814
 -0.836984 -0.291583  0.188469  0.864734
 -0.834018 -0.301734  0.181420  0.865654
 -0.831196 -0.312335  0.173979  0.866574
 -0.828489 -0.323318  0.166203  0.867494
 -0.825862 -0.334614  0.158157  0.868414
 -0.823279 -0.346147  0.149907  0.869333
 -0.820704 -0.357838  0.141520  0.870253
 -0.818098 -0.369609  0.133066  0.871173
 -0.815422 -0.381376  0.124615  0.872093
 -0.812635 -0.393058  0.116237  0.873013
 -0.809700 -0.404572  0.108002  0.873933
 -0.806575 -0.415838  0.099976  0.874853
 -0.803224 -0.426778  0.092224  0.875773
 -0.799609 -0.437315  0.084809  0.876693
 -0.795695 -0.447378  0.077788  0.877613
 -0.791448 -0.456900  0.071215  0.878533
 -0.786838 -0.465819  0.065139  0.879453
 -0.781837 -0.474079  0.059603  0.880373
 -0.776419 -0.481629  0.054644  0.881293
 -0.770561 -0.488429  0.050292  0.882212
 -0.764247 -0.494442  0.046574  0.883132
 -0.757459 -0.499640  0.043505  0.884052
 -0.750187 -0.504005  0.041096  0.884972
 -0.742422 -0.507524  0.039351  0.885892
 -0.734160 -0.510194  0.038266  0.886812
 -0.725400 -0.512019  0.037831  0.887732
 -0.716144 -0.513011  0.038028  0.888652
 -0.706400 -0.513189  0.038834  0.889572
 -0.696175 -0.512581  0.040219  0.890492
 -0.685483 -0.511219  0.042148  0.891412
 -0.674338 -0.509145  0.044579  0.892332
 -0.662757 -0.506402  0.047467  0.893252
 -0.650761 -0.503042  0.050763  0.894172
 -0.638371 -0.499119  0.054412  0.895091
 -0.625610 -0.494692  0.058359  0.896011
 -0.612503 -0.489823  0.062545  0.896931
 -0.599074 -0.484574  0.066909  0.897851
 -0.585350 -0.479012  0.071390  0.898771
 -0.571356 -0.473202  0.075927  0.899691
 -0.557119 -0.467209  0.080457  0.900611
 -0.542664 -0.461099  0.084921  0.901531
 -0.528017 -0.454934  0.089259  0.902451
 -0.513200 -0.448777  0.093416  0.903371
 -0.498237 -0.442684  0.097337  0.904291
 -0.483150 -0.436711  0.100972  0.905211
 -0.467956 -0.430908  0.104274  0.906131
 -0.452676 -0.425323  0.107200  0.907051
 -0.437324 -0.419996  0.109713  0.907970
 -0.421915 -0.414964  0.111779  0.908890
 -0.406460 -0.410258  0.113370  0.909810
 -0.390970 -0.405904  0.114462  0.910730
 -0.375451 -0.401921  0.115039  0.911650
 -0.359910 -0.398323  0.115088  0.912570
 -0.344350 -0.395117  0.114603  0.913490
 -0.328772 -0.392308  0.113583  0.914410
 -0.313177 -0.389890  0.112032  0.915330
 -0.297562 -0.387856  0.109959  0.916250
 -0.281924 -0.386192  0.107379  0.917170
 -0.266257 -0.384878  0.104311  0.918090
 -0.250556 -0.383893  0.100778  0.919010
 -0.234813 -0.383209  0.096808  0.919930
 -0.219019 -0.382795  0.092433  0.920850
 -0.203167 -0.382618  0.087686  0.921769
 -0.187245 -0.382640  0.082605  0.922689
 -0.171246 -0.382822  0.077231  0.923609
 -0.155158 -0.383125  0.071604  0.924529
 -0.138973 -0.383507  0.065769  0.925449
 -0.122681 -0.383924  0.059768  0.926369
 -0.106273 -0.384335  0.053648  0.927289
 -0.089740 -0.384698  0.047452  0.928209
 -0.073074 -0.384970  0.041224  0.929129
 -0.056270 -0.385114  0.035008  0.930049
 -0.039321 -0.385089  0.028845  0.930969
 -0.022222 -0.384862  0.022775  0.931889
 -0.004969 -0.384397  0.016836  0.932809
  0.012441 -0.383665  0.011062  0.933729
  0.030008 -0.382638  0.005486  0.934648
  0.047734 -0.381294  0.000136  0.935568
  0.065617 -0.379611 -0.004964  0.936488
  0.083657 -0.377574 -0.009791  0.937408
  0.101848 -0.375170 -0.014328  0.938328
  0.120189 -0.372391 -0.018562  0.939248
  0.138674 -0.369234 -0.022484  0.940168
  0.157296 -0.365698 -0.026089  0.941088
  0.176050 -0.361787 -0.029376  0.942008
  0.194928 -0.357509 -0.032349  0.942928
  0.213921 -0.352875 -0.035015  0.943848
  0.233023 -0.347901 -0.037386  0.944768
  0.252224 -0.342605 -0.039477  0.945688
  0.271515 -0.337007 -0.041306  0.946608
  0.290887 -0.331133 -0.042896  0.947527
  0.310330 -0.325008 -0.044271  0.948447
  0.329836 -0.318661 -0.045458  0.949367
  0.349396 -0.312122 -0.046488  0.950287
  0.369000 -0.305423 -0.047392  0.951207
  0.388641 -0.298595 -0.048202  0.952127
  0.408311 -0.291673 -0.048953  0.953047
  0.428001 -0.284688 -0.049679  0.953967
  0.447705 -0.277674 -0.050416  0.954887
  0.467417 -0.270662 -0.051196  0.955807
  0.487130 -0.263684 -0.052055  0.956727
  0.506839 -0.256769 -0.053024  0.957647
  0.526540 -0.249944 -0.054134  0.958567
  0.546228 -0.243236 -0.055414  0.959487
  0.565900 -0.236667 -0.056891  0.960406
  0.585552 -0.230259 -0.058588  0.961326
  0.605184 -0.224028 -0.060526  0.962246
  0.624792 -0.217990 -0.062722  0.963166
  0.644376 -0.212155 -0.065190  0.964086
  0.663934 -0.206532 -0.067940  0.965006
  0.683466 -0.201125 -0.070978  0.965926
  0.702971 -0.195934 -0.074305  0.966846
  0.722450 -0.190958 -0.077919  0.967766
  0.741903 -0.186189 -0.081814  0.968686
  0.761329 -0.181619 -0.085978  0.969606
  0.780729 -0.177234 -0.090396  0.970526
  0.800103 -0.173019 -0.095050  0.971446
  0.819451 -0.168953 -0.099917  0.972366
  0.838772 -0.165017 -0.104971  0.973285
  0.858067 -0.161184 -0.110181  0.974205
  0.877333 -0.157430 -0.115516  0.975125
  0.896571 -0.153725 -0.120939  0.976045
  0.915777 -0.150042 -0.126414  0.976965
  0.934950 -0.146348 -0.131901  0.977885
  0.954087 -0.142613 -0.137360  0.978805
  0.973185 -0.138806 -0.142749  0.979725
  0.992240 -0.134895 -0.148026  0.980645
  1.011246 -0.130850 -0.153151  0.981565
  1.030200 -0.126642 -0.158081  0.982485
  1.049096 -0.122242 -0.162778  0.983405
  1.067926 -0.117625 -0.167203  0.984325
  1.086685 -0.112766 -0.171321  0.985245
  1.105366 -0.107644 -0.175100  0.986165
  1.123959 -0.102241 -0.178510  0.987084
  1.142457 -0.096542 -0.181524  0.988004
  1.160852 -0.090536 -0.184121  0.988924
  1.179135 -0.084214 -0.186283  0.989844
  1.197295 -0.077573 -0.187997  0.990764
  1.215325 -0.070612 -0.189255  0.991684
  1.233215 -0.063336 -0.190053  0.992604
  1.250954 -0.055752 -0.190393  0.993524
  1.268534 -0.047873 -0.190282  0.994444
  1.285946 -0.039715 -0.189732  0.995364
  1.303180 -0.031297 -0.188759  0.996284
  1.320228 -0.022643 -0.187385  0.997204
  1.337080 -0.013779 -0.185635  0.998124
  1.353730 -0.004735 -0.183540  0.999044
  1.370169  0.004457 -0.181134  0.999963
  1.386391  0.013762 -0.178453  1.000883
  1.402389  0.023144 -0.175537  1.001803
  1.418158  0.032566 -0.172430  1.002723
  1.433693  0.041988 -0.169176  1.003643
  1.448989  0.051372 -0.165820  1.004563
  1.464044  0.060678 -0.162408  1.005483
  1.478855  0.069869 -0.158988  1.006403
  1.493420  0.078905 -0.155606  1.007323
  1.507738  0.087752 -0.152306  1.008243
  1.521810  0.096375 -0.149132  1.009163
  1.535637  0.104741 -0.146125  1.010083
  1.549220  0.112823 -0.143325  1.011003
  1.562561  0.120593 -0.140766  1.011923
  1.575665  0.128029 -0.138481  1.012842
  1.588535  0.135112 -0.136497  1.013762
  1.601177  0.141827 -0.134839  1.014682
  1.613596  0.148163 -0.133527  1.015602
  1.625797  0.154112 -0.132573  1.016522
  1.637788  0.159672 -0.131989  1.017442
  1.649575  0.164845 -0.131778  1.018362
  1.661166  0.169636 -0.131941  1.019282
  1.672569  0.174054 -0.132472  1.020202
  1.683792  0.178115 -0.133362  1.021122
  1.694842  0.181834 -0.134596  1.022042
  1.705728  0.185233 -0.136154  1.022962
  1.716458  0.188336 -0.138014  1.023882
  1.727038  0.191169 -0.140149  1.024802
  1.737478  0.193762 -0.142529  1.025721
  1.747783  0.196145 -0.145120  1.026641
  1.757962  0.198353 -0.147887  1.027561
  1.768019  0.200418 -0.150792  1.028481
  1.777960  0.202376 -0.153796  1.029401
  1.787792  0.204261 -0.156859  1.030321
  1.797517  0.206109 -0.159941  1.031241
  1.807139  0.207954 -0.163000  1.032161
  1.816662  0.209828 -0.165996  1.033081
  1.826086  0.211765 -0.168891  1.034001
  1.835413  0.213792 -0.171647  1.034921
  1.844643  0.215940 -0.174229  1.035841
  1.853776  0.218231 -0.176603  1.036761
  1.862809  0.220690 -0.178738  1.037681
  1.871741  0.223335 -0.180608  1.038600
  1.880567  0.226183 -0.182187  1.039520
  1.889285  0.229246 -0.183456  1.040440
  1.897889  0.232533 -0.184397  1.041360
  1.906373  0.236052 -0.184997  1.042280
  1.914731  0.239803 -0.185246  1.043200
  1.922958  0.243786 -0.185139  1.044120
  1.931044  0.247996 -0.184675  1.045040
  1.938984  0.252425 -0.183855  1.045960
  1.946768  0.257064 -0.182684  1.046880
  1.954389  0.261898 -0.181173  1.047800
  1.961838  0.266911 -0.179332  1.048720
  1.969107  0.272084 -0.177176  1.049640
  1.976186  0.277398 -0.174725  1.050560
  1.983068  0.282829 -0.171996  1.051480
  1.989744  0.288354 -0.169013  1.052399
  1.996205  0.293948 -0.165798  1.053319
  2.002445  0.299587 -0.162376  1.054239
  2.008455  0.305243 -0.158774  1.055159
  2.014229  0.310892 -0.155016  1.056079
  2.019759  0.316507 -0.151131  1.056999
  2.025041  0.322063 -0.147143  1.057919
  2.030068  0.327537 -0.143079  1.058839
  2.034836  0.332904 -0.138964  1.059759
  2.039341  0.338143 -0.134823  1.060679
  2.043579  0.343235 -0.130679  1.061599
  2.047548  0.348159 -0.126553  1.062519
  2.051245  0.352899 -0.122467  1.063439
  2.054670  0.357440 -0.118438  1.064359
  2.057821  0.361770 -0.114484  1.065278
  2.060700  0.365876 -0.110621  1.066198
  2.063306  0.369751 -0.106860  1.067118
  2.065643  0.373388 -0.103215  1.068038
  2.067710  0.376781 -0.099694  1.068958
  2.069513  0.379928 -0.096305  1.069878
  2.071053  0.382829 -0.093056  1.070798
  2.072336  0.385483 -0.089950  1.071718
  2.073365  0.387893 -0.086990  1.072638
  2.074145  0.390064 -0.084179  1.073558
  2.074682  0.392000 -0.081516  1.074478
  2.074981  0.393708 -0.079001  1.075398
  2.075049  0.395196 -0.076631  1.076318
  2.074892  0.396473 -0.074405  1.077238
  2.074516  0.397547 -0.072319  1.078157
  2.073928  0.398430 -0.070368  1.079077
  2.073134  0.399131 -0.068548  1.079997
  2.072142  0.399662 -0.066853  1.080917
  2.070958  0.400033 -0.065277  1.081837
  2.069590  0.400257 -0.063816  1.082757
  2.068044  0.400345 -0.062461  1.083677
  2.066327  0.400308 -0.061207  1.084597
  2.064446  0.400158 -0.060047  1.085517
  2.062407  0.399906 -0.058974  1.086437
  2.060218  0.399564 -0.057981  1.087357
  2.057883  0.399143 -0.057060  1.088277
  2.055411  0.398653 -0.056203  1.089197
  2.052805  0.398105 -0.055403  1.090117
  2.050074  0.397509 -0.054652  1.091036
  2.047221  0.396876 -0.053940  1.091956
  2.044253  0.396216 -0.053260  1.092876
  2.041174  0.395538 -0.052602  1.093796
  2.037990  0.394852 -0.051957  1.094716
  2.034706  0.394167 -0.051314  1.095636
  2.031327  0.393492 -0.050664  1.096556
  2.027855  0.392836 -0.049996  1.097476
  2.024297  0.392208 -0.049299  1.098396
  2.020656  0.391616 -0.048562  1.099316
  2.016936  0.391067 -0.047773  1.100236
  2.013139  0.390571 -0.046922  1.101156
  2.009271  0.390133 -0.045996  1.102076
  2.005333  0.389762 -0.044983  1.102996
  2.001329  0.389462 -0.043874  1.103915
  1.997262  0.389241 -0.042656  1.104835
  1.993133  0.389102 -0.041320  1.105755
  1.988946  0.389052 -0.039854  1.106675
  1.984701  0.389092 -0.038251  1.107595
  1.980401  0.389226 -0.036503  1.108515
  1.976047  0.389455 -0.034601  1.109435
  1.971640  0.389780 -0.032541  1.110355
  1.967181  0.390200 -0.030318  1.111275
  1.962669  0.390714 -0.027930  1.112195
  1.958106  0.391318 -0.025377  1.113115
  1.953491  0.392007 -0.022659  1.114035
  1.948823  0.392776 -0.019780  1.114955
  1.944102  0.393617 -0.016746  1.115875
  1.939327  0.394521 -0.013564  1.116795
  1.934495  0.395478 -0.010244  1.117714
  1.929605  0.396477 -0.006799  1.118634
  1.924655  0.397503 -0.003243  1.119554
  1.919642  0.398544  0.000407  1.120474
  1.914564  0.399582  0.004131  1.121394
  1.909417  0.400602  0.007909  1.122314
  1.904199  0.401585  0.011716  1.123234
  1.898907  0.402514  0.015529  1.124154
  1.893537  0.403369  0.019321  1.125074
  1.888085  0.404130  0.023064  1.125994
  1.882548  0.404778  0.026729  1.126914
  1.876923  0.405294  0.030285  1.127834
  1.871206  0.405656  0.033703  1.128754
  1.865394  0.405847  0.036952  1.129674
  1.859484  0.405847  0.040001  1.130593
  1.853473  0.405638  0.042821  1.131513
  1.847359  0.405205  0.045382  1.132433
  1.841140  0.404532  0.047655  1.133353
  1.834814  0.403605  0.049614  1.134273
  1.828380  0.402413  0.051233  1.135193
  1.821837  0.400945  0.052490  1.136113
  1.815186  0.399195  0.053365  1.137033
  1.808427  0.397156  0.053838  1.137953
  1.801562  0.394827  0.053895  1.138873
  1.794592  0.392206  0.053524  1.139793
  1.787521  0.389296  0.052716  1.140713
  1.780353  0.386103  0.051467  1.141633
  1.773091  0.382634  0.049774  1.142553
  1.765740  0.378900  0.047640  1.143472
  1.758308  0.374914  0.045070  1.144392
  1.750800  0.370692  0.042075  1.145312
  1.743225  0.366254  0.038668  1.146232
  1.735590  0.361620  0.034866  1.147152
  1.727904  0.356814  0.030689  1.148072
